UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
263,May 23 2015,DOG,MALTESE MIX,4,M,true,Brooklyn,
264,May 24 2015,DOG,SCHNAUZER,,M,false,Brooklyn,11215
265,May 18 2015,DOG,,,U,false,Brooklyn,11220
266,May 23 2015,DOG,,,U,false,Brooklyn,
267,May 27 2015,DOG,,,U,false,Brooklyn,11226
268,May 28 2015,DOG,Pit Bull,,U,false,Brooklyn,11237
269,May 24 2015,DOG,Pit Bull,,U,false,Brooklyn,11221
270,May 23 2015,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,true,Brooklyn,11205
271,May 28 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11213
272,May 28 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Brooklyn,11236
273,May 26 2015,DOG,Saint Bernard,,U,false,Brooklyn,11214
274,May 28 2015,DOG,Chihuahua,,U,false,Brooklyn,11208
275,May 30 2015,DOG,West High White Terrier,4,M,false,Brooklyn,11224
276,May 30 2015,DOG,West High White Terrier,4,M,false,Brooklyn,11224
277,May 31 2015,DOG,Chihuahua,1,M,false,Brooklyn,11207
278,May 30 2015,DOG,"Collie, Border",,U,false,Brooklyn,11211
279,May 29 2015,DOG,Labrador Retriever Crossbreed,8,F,true,Brooklyn,11229
280,May 30 2015,DOG,,,U,false,Brooklyn,11207
281,May 28 2015,DOG,,,U,false,Brooklyn,11232
282,May 31 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,
283,June 01 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11207
284,June 02 2015,DOG,Chow Chow,1,M,false,Brooklyn,11233
285,June 02 2015,DOG,Doberman Pinscher,7,M,true,Brooklyn,11228
286,June 01 2015,DOG,Yorkshire Terrier,2,M,false,Brooklyn,11217
287,May 27 2015,DOG,TEACUP YORKIE,,U,false,Brooklyn,
288,June 03 2015,DOG,SHORKY,8,M,true,Brooklyn,11238
289,May 31 2015,DOG,HAVANESE X,4,M,true,Brooklyn,11236
290,May 27 2015,DOG,BLUE HEELER X,9,M,true,Brooklyn,11237
291,June 04 2015,DOG,Pit Bull,3,F,true,Brooklyn,11226
292,June 04 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,false,Brooklyn,11226
293,June 04 2015,DOG,Yorkshire Terrier,2,M,true,Brooklyn,11214
294,June 05 2015,DOG,,,U,false,Brooklyn,11232
295,June 06 2015,DOG,Pit Bull,,U,false,Brooklyn,
296,June 06 2015,DOG,Chow Chow,4,M,false,Brooklyn,11234
297,June 05 2015,DOG,Lhasa Apso,5,M,true,Brooklyn,11231
298,June 06 2015,DOG,"Poodle, Standard",3,M,true,Brooklyn,11234
299,June 07 2015,DOG,"Pointer, German Shorthaired",8,F,true,Brooklyn,11231
300,June 07 2015,DOG,,,U,false,Brooklyn,
301,May 30 2015,DOG,SCHNOODLE,,U,false,Brooklyn,11211
302,May 30 2015,DOG,Chow Chow,2,M,false,Brooklyn,11208
303,June 09 2015,DOG,,,U,false,Brooklyn,
304,June 05 2015,DOG,Yorkshire Terrier,,U,false,Brooklyn,11221
305,June 10 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11237
306,June 09 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11213
307,June 10 2015,DOG,,5,M,false,Brooklyn,11223
308,June 10 2015,DOG,Cane Corso,2,M,false,Brooklyn,11224
309,June 09 2015,DOG,ENGLISH SETTER,6,M,false,Brooklyn,
310,May 07 2015,DOG,,6,F,false,Brooklyn,11226
311,June 09 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,false,Brooklyn,11208
312,June 09 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11224
313,June 12 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11233
314,June 12 2015,DOG,Maltese,,U,false,Brooklyn,11235
315,June 12 2015,DOG,,,U,false,Brooklyn,11222
316,June 14 2015,DOG,TERRIER MIX,6,M,true,Brooklyn,
317,June 06 2015,DOG,,,U,false,Brooklyn,
318,June 14 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11208
319,June 13 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,
320,June 14 2015,DOG,Jack Russ,3,F,true,Brooklyn,
321,June 12 2015,DOG,,,U,false,Brooklyn,11220
322,June 14 2015,DOG,,,U,false,Brooklyn,
323,June 12 2015,DOG,Jack Russ,2,M,true,Brooklyn,11235
324,June 12 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11216
325,June 16 2015,DOG,DOBERMAN X,1,F,false,Brooklyn,11215
326,June 14 2015,DOG,American Eskimo,5,M,true,Brooklyn,11230
327,June 19 2015,DOG,American Staffordshire Terrier,7,F,true,Brooklyn,11233
328,June 18 2015,DOG,BOSTON TERR/BOXER X,,U,false,Brooklyn,11228
329,June 07 2015,DOG,Chihuahua,3,M,true,Brooklyn,11217
330,June 22 2015,DOG,Golden Retriever,12,F,true,Brooklyn,11229
331,June 22 2015,DOG,MALTESE/CHIHUAHUA X,1,M,false,Brooklyn,11217
332,June 21 2015,DOG,Chihuahua,,U,false,Brooklyn,
333,June 19 2015,DOG,Pit Bull,5,M,true,Brooklyn,11211
334,June 19 2015,DOG,Pit Bull,,U,false,Brooklyn,11229
335,June 18 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,true,Brooklyn,11235
336,June 22 2015,DOG,Maltese,7,F,true,Brooklyn,11220
337,June 21 2015,DOG,Jack Russ,12,F,true,Brooklyn,
338,June 23 2015,DOG,American Pit Bull Terrier/Pit Bull,1,M,false,Brooklyn,11233
339,June 24 2015,DOG,,,U,false,Brooklyn,11226
340,June 24 2015,DOG,American Pit Bull Terrier/Pit Bull,,M,false,Brooklyn,11230
341,June 26 2015,DOG,UNKNOWN,,U,false,Brooklyn,11220
342,June 24 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11224
343,June 25 2015,DOG,American Staffordshire Terrier,3,M,false,Brooklyn,
344,June 28 2015,DOG,American Pit Bull Terrier/Pit Bull,5,M,false,Brooklyn,11203
345,June 23 2015,DOG,,,U,false,Brooklyn,11232
346,June 26 2015,DOG,Maltese,1,M,false,Brooklyn,11236
347,June 24 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11231
348,June 11 2015,DOG,,,U,false,Brooklyn,11206
349,June 21 2015,DOG,Pit Bull,,U,false,Brooklyn,11230
350,June 19 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11229
351,June 21 2015,DOG,Mixed/Other,2,M,false,Brooklyn,11213
352,June 28 2015,DOG,,,U,false,Brooklyn,
353,July 01 2015,DOG,Vizsla,4,M,true,Brooklyn,11249
354,June 27 2015,DOG,,,U,false,Brooklyn,11220
355,June 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11224
356,July 02 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11219
357,March 17 2015,DOG,Jack Russ,10,M,false,Brooklyn,11221
358,June 30 2015,DOG,,,U,false,Brooklyn,
359,July 02 2015,DOG,Golden Retriever,,U,false,Brooklyn,
360,July 05 2015,DOG,Pit Bull,,U,false,Brooklyn,11213
361,April 19 2015,DOG,,,U,false,Brooklyn,
362,June 13 2015,DOG,HUSKY/LAB X,8,F,true,Brooklyn,
363,April 18 2015,DOG,,,U,false,Brooklyn,11221
364,June 30 2015,DOG,,,U,false,Brooklyn,
365,January 11 2015,DOG,,,U,false,Brooklyn,11207
366,June 22 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11236
367,July 03 2015,DOG,,,U,false,Brooklyn,11234
368,July 03 2015,DOG,,,U,false,Brooklyn,11226
369,June 30 2015,DOG,,,U,false,Brooklyn,
370,July 04 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,false,Brooklyn,
371,July 02 2015,DOG,Chihuahua,3,M,false,Brooklyn,11212
372,July 03 2015,DOG,CHOW CHOW/SHEPARD X,12,M,false,Brooklyn,11207
373,July 04 2015,DOG,Yorkshire Terrier,,U,false,Brooklyn,11210
374,July 04 2015,DOG,MALTIPOO,6,M,true,Brooklyn,11212
375,June 29 2015,DOG,BORDER COLLIE/POINTER X,6,M,true,Brooklyn,11231
376,July 08 2015,DOG,ENG SETTER,6,M,false,Brooklyn,11235
377,July 07 2015,DOG,MIXED,,U,false,Brooklyn,11216
378,July 05 2015,DOG,Wire Fox Terrier,8,M,true,Brooklyn,11205
379,July 12 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Brooklyn,11216
380,July 14 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Brooklyn,11221
381,July 13 2015,DOG,Chihuahua,,U,false,Brooklyn,11207
382,July 06 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11236
383,July 06 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11236
384,July 04 2015,DOG,Jack Russ,1,M,true,Brooklyn,11204
385,July 14 2015,DOG,German Shepherd,,U,false,Brooklyn,
386,July 12 2015,DOG,,,U,false,Brooklyn,11221
387,July 11 2015,DOG,Siberian Husky,,U,false,Brooklyn,
388,July 13 2015,DOG,German Shepherd,,U,false,Brooklyn,
389,July 12 2015,DOG,,,U,false,Brooklyn,
390,July 10 2015,DOG,Golden Retriever,5,M,true,Brooklyn,11238
391,July 10 2015,DOG,German Shepherd Crossbreed,6,M,false,Brooklyn,11231
392,July 06 2015,DOG,Yorkshire Terrier,6,F,false,Brooklyn,11208
393,July 01 2015,DOG,German Shepherd,6,M,false,Brooklyn,11220
394,July 12 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11235
395,July 12 2015,DOG,JACK RUSSELL X,10M,M,false,Brooklyn,11236
396,July 13 2015,DOG,Yorkshire Terrier,,U,false,Brooklyn,11209
397,July 09 2015,DOG,,,U,false,Brooklyn,11209
398,July 11 2015,DOG,Bull dog,,U,false,Brooklyn,
399,July 11 2015,DOG,,,U,false,Brooklyn,
400,July 08 2015,DOG,POODLE/CHIHUAHUA X,2,M,false,Brooklyn,11206
401,July 15 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11207
402,July 16 2015,DOG,Pit Bull,2,F,false,Brooklyn,11205
403,July 17 2015,DOG,Basset Hound,3,M,true,Brooklyn,11220
404,July 15 2015,DOG,German Shepherd,8,F,false,Brooklyn,
405,July 16 2015,DOG,,,U,false,Brooklyn,11229
406,July 16 2015,DOG,,,U,false,Brooklyn,11207
407,July 16 2015,DOG,Shiba Inu,1,M,true,Brooklyn,11235
408,July 21 2015,DOG,Shih Tzu,,U,false,Brooklyn,11233
409,July 21 2015,DOG,,,U,false,Brooklyn,
410,July 19 2015,DOG,Pit Bull,,U,false,Brooklyn,
411,July 20 2015,DOG,,,U,false,Brooklyn,11209
412,July 18 2015,DOG,,,U,false,Brooklyn,
413,July 21 2015,DOG,Cocker Spaniel,13,M,true,Brooklyn,11230
414,July 22 2015,DOG,Pit Bull,11M,F,false,Brooklyn,11206
415,July 19 2015,DOG,Pit Bull,4,M,true,Brooklyn,11222
416,July 19 2015,DOG,Bull Terrier,2,M,false,Brooklyn,11207
417,July 18 2015,DOG,American Pit Bull Terrier/Pit Bull,3,M,false,Brooklyn,11213
418,July 21 2015,DOG,Mixed/Other,,U,false,Brooklyn,
419,July 22 2015,DOG,LABRADOR/PIT BULL X,,U,false,Brooklyn,11238
420,July 15 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11203
421,July 22 2015,DOG,Belgian Malinois,1,M,false,Brooklyn,11213
422,July 22 2015,DOG,PIT BULL/BOXER X,2,M,true,Brooklyn,11237
423,July 22 2015,DOG,PIT BULL/BULL DOG,2,M,true,Brooklyn,11237
424,July 20 2015,DOG,,,U,false,Brooklyn,11236
425,July 20 2015,DOG,,,U,false,Brooklyn,11204
426,July 20 2015,DOG,,,U,false,Brooklyn,11234
427,July 22 2015,DOG,American Pit Bull Terrier/Pit Bull,6,F,false,Brooklyn,
428,July 22 2015,DOG,,,U,false,Brooklyn,
429,July 22 2015,DOG,Yorkshire Terrier,6,M,true,Brooklyn,11231
430,July 25 2015,DOG,Maltese,1,M,false,Brooklyn,11218
431,July 24 2015,DOG,,,U,false,Brooklyn,11204
432,July 25 2015,DOG,Shiba Inu,1,M,true,Brooklyn,11237
433,July 18 2015,DOG,,,U,false,Brooklyn,
434,July 26 2015,DOG,,,U,false,Brooklyn,11222
435,July 28 2015,DOG,RED-NOSE PIT BULL,9,M,true,Brooklyn,11206
436,July 29 2015,DOG,Doberman Pinscher,9,F,false,Brooklyn,11220
437,June 22 2015,DOG,Maltese,7,F,false,Brooklyn,
438,July 29 2015,DOG,MUTT,2,M,true,Brooklyn,11203
439,July 28 2015,DOG,Pit Bull,,U,false,Brooklyn,11226
440,July 29 2015,DOG,Shih Tzu,5,F,false,Brooklyn,11249
441,July 31 2015,DOG,Labrador Retriever,10,M,true,Brooklyn,11207
442,August 02 2015,DOG,"Bull Dog, English",9,M,true,Brooklyn,11217
443,July 27 2015,DOG,Labrador Retriever Crossbreed,7,U,false,Brooklyn,
444,July 30 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11215
445,July 30 2015,DOG,,,U,false,Brooklyn,11212
446,August 02 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,false,Brooklyn,11206
447,July 31 2015,DOG,American Pit Bull Terrier/Pit Bull,3,M,false,Brooklyn,11233
448,August 01 2015,DOG,,,U,false,Brooklyn,11208
449,August 04 2015,DOG,Chihuahua,,U,false,Brooklyn,
450,August 03 2015,DOG,WHIPPET X,6,F,true,Brooklyn,11237
451,July 25 2015,DOG,Chihuahua,3,M,false,Brooklyn,11223
452,July 31 2015,DOG,Maltese,,M,true,Brooklyn,11232
453,August 02 2015,DOG,Maltese,,M,true,Brooklyn,11232
454,August 03 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11208
455,August 05 2015,DOG,Bull dog,,U,false,Brooklyn,11207
456,August 02 2015,DOG,American Pit Bull Terrier/Pit Bull,,F,false,Brooklyn,11206
457,August 04 2015,DOG,Alaskan Klee Kai,1,M,true,Brooklyn,11204
458,August 05 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11215
459,August 05 2015,DOG,Yorkshire Terrier,3,M,true,Brooklyn,11238
460,August 06 2015,DOG,Jack Russ,7,M,true,Brooklyn,11207
461,August 06 2015,DOG,,,U,false,Brooklyn,11205
462,August 07 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,false,Brooklyn,11208
463,August 01 2015,DOG,,,U,false,Brooklyn,
464,August 04 2015,DOG,,,U,false,Brooklyn,11216
465,July 29 2015,DOG,Boxer,,U,false,Brooklyn,11222
466,July 28 2015,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,true,Brooklyn,11208
467,July 31 2015,DOG,Shih Tzu,,U,false,Brooklyn,11234
468,August 10 2015,DOG,Shih Tzu,4,F,false,Brooklyn,11234
469,August 07 2015,DOG,Jack Russ,3,M,false,Brooklyn,11213
470,August 02 2015,DOG,Doberman Pinscher,5m,M,false,Brooklyn,11209
471,August 09 2015,DOG,,,U,false,Brooklyn,11207
472,August 08 2015,DOG,,,U,false,Brooklyn,11212
473,August 07 2015,DOG,AUST CATTLE DOG,1,M,false,Brooklyn,11208
474,August 08 2015,DOG,,,U,false,Brooklyn,11223
475,August 04 2015,DOG,Labrador Retriever Crossbreed,,U,false,Brooklyn,11220
476,August 11 2015,DOG,"Bull Dog, French",8,M,true,Brooklyn,11206
477,August 11 2015,DOG,Yorkshire Terrier,1,F,false,Brooklyn,11232
478,August 11 2015,DOG,AMER STAFFORDSHIRE X,6,F,true,Brooklyn,11228
479,August 11 2015,DOG,Shih Tzu,,U,false,Brooklyn,11233
480,August 08 2015,DOG,Akita,,U,false,Brooklyn,11219
481,August 08 2015,DOG,Akita,3,M,false,Brooklyn,11219
482,August 14 2015,DOG,JACK RUSSELL/ CHIHUAHUA,4,M,false,Brooklyn,11206
483,August 06 2015,DOG,Shih Tzu,4,M,false,Brooklyn,11214
484,July 28 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,
485,August 15 2015,DOG,American Staffordshire Terrier,10,M,false,Brooklyn,11206
486,August 16 2015,DOG,Labrador Retriever Crossbreed,2,F,true,Brooklyn,11218
487,August 14 2015,DOG,Rottweiler,,U,false,Brooklyn,11206
488,August 16 2015,DOG,German Shepherd,3,M,true,Brooklyn,11226
489,August 15 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11233
490,August 16 2015,DOG,,,U,false,Brooklyn,11214
491,August 16 2015,DOG,Yorkshire Terrier,14,M,true,Brooklyn,11207
492,August 07 2015,DOG,,,U,false,Brooklyn,11229
493,August 19 2015,DOG,Jack Russ,7,F,true,Brooklyn,11212
494,August 19 2015,DOG,American Staffordshire Terrier,5,M,true,Brooklyn,11213
495,August 17 2015,DOG,Chihuahua,8,M,true,Brooklyn,11226
496,August 21 2015,DOG,Pit Bull,6,F,true,Brooklyn,11207
497,August 09 2015,DOG,Bull dog,3,M,false,Brooklyn,11208
498,August 22 2015,DOG,,5,F,true,Brooklyn,11231
499,June 26 2015,DOG,,,U,false,Brooklyn,11237
500,August 21 2015,DOG,Cane Corso,2,M,false,Brooklyn,11231
501,August 23 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,false,Brooklyn,11224
502,August 18 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11232
503,August 24 2015,DOG,,,U,false,Brooklyn,
504,August 23 2015,DOG,Labrador Retriever,,U,false,Brooklyn,11231
505,August 23 2015,DOG,,,U,false,Brooklyn,
506,August 24 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11234
507,August 14 2015,DOG,,,U,false,Brooklyn,11220
508,August 11 2015,DOG,Labrador Retriever,5,M,true,Brooklyn,11249
509,August 19 2015,DOG,"Poodle, Miniature",2,M,false,Brooklyn,11220
510,August 21 2015,DOG,,,U,false,Brooklyn,
511,August 13 2015,DOG,American Pit Bull Terrier/Pit Bull,7,F,false,Brooklyn,11236
512,August 26 2015,DOG,POODLE/BOXER X,1,M,true,Brooklyn,11221
513,August 26 2015,DOG,Wire Fox Terrier,,U,false,Brooklyn,11207
514,August 27 2015,DOG,Shih Tzu,8,M,false,Brooklyn,11208
515,August 11 2015,DOG,Jack Russ,2,M,true,Brooklyn,11204
516,August 27 2015,DOG,YORKSHIRE TER/SHIHTZU,3,M,true,Brooklyn,11226
517,August 10 2015,DOG,Labrador Retriever Crossbreed,3,F,true,Brooklyn,11204
518,August 10 2015,DOG,Rottweiler,8M,F,false,Brooklyn,11204
519,August 27 2015,DOG,Shiba Inu,6,F,true,Brooklyn,11249
520,August 27 2015,DOG,Chihuahua,3,M,true,Brooklyn,11223
521,August 29 2015,DOG,Brittany Spaniel,3,M,false,Brooklyn,11235
522,August 30 2015,DOG,Yorkshire Terrier,7,F,true,Brooklyn,11209
523,August 28 2015,DOG,Pit Bull,3,F,true,Brooklyn,11208
524,August 31 2015,DOG,AMERICAN TERRIER,,U,false,Brooklyn,11216
525,September 01 2015,DOG,BLUE HEELER/ AUSTRALIAN CATTLE MIX,5,F,true,Brooklyn,
526,September 01 2015,DOG,Labrador Retriever,3,M,true,Brooklyn,11206
527,August 29 2015,DOG,,,U,false,Brooklyn,11234
528,August 20 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11230
529,September 01 2015,DOG,Shiba Inu,3,M,true,Brooklyn,11217
530,September 04 2015,DOG,,,U,false,Brooklyn,11204
531,September 04 2015,DOG,DASCHOUND,,U,false,Brooklyn,11206
532,August 23 2015,DOG,,,U,false,Brooklyn,11208
533,September 05 2015,DOG,,,U,false,Brooklyn,11209
534,September 08 2015,DOG,MINIATURE SCHNAUZER,3,F,false,Brooklyn,11232
535,September 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,8,F,true,Brooklyn,11236
536,September 07 2015,DOG,Pit Bull,,U,false,Brooklyn,11216
537,September 03 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11206
538,September 03 2015,DOG,Pit Bull,,U,false,Brooklyn,
539,September 08 2015,DOG,Pit Bull,,U,false,Brooklyn,11216
540,September 09 2015,DOG,,,U,false,Brooklyn,11220
541,September 03 2015,DOG,Shih Tzu,3,M,false,Brooklyn,11235
542,September 09 2015,DOG,,,U,false,Brooklyn,
543,September 05 2015,DOG,Beagle,,U,false,Brooklyn,
544,September 06 2015,DOG,American Pit Bull Terrier/Pit Bull,8,F,true,Brooklyn,11224
545,September 09 2015,DOG,Labrador Retriever Crossbreed,1,M,true,Brooklyn,11228
546,September 08 2015,DOG,Chihuahua,,U,false,Brooklyn,
547,September 10 2015,DOG,YORKIPOO,2,M,false,Brooklyn,11249
548,September 07 2015,DOG,,,U,false,Brooklyn,
549,September 12 2015,DOG,Dachshund Smooth Coat,,U,false,Brooklyn,11217
550,September 12 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11215
551,September 12 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,
552,September 13 2015,DOG,,,U,false,Brooklyn,
553,September 14 2015,DOG,American Pit Bull Terrier/Pit Bull,14M,M,false,Brooklyn,11215
554,September 14 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,false,Brooklyn,11213
555,September 13 2015,DOG,Chihuahua,3,M,true,Brooklyn,11220
556,September 12 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,true,Brooklyn,11206
557,September 11 2015,DOG,American Pit Bull Terrier/Pit Bull,2,M,false,Brooklyn,11233
558,September 15 2015,DOG,CORGI/CHIHUAHUA X,1,M,true,Brooklyn,11206
559,September 16 2015,DOG,Shih Tzu,,U,false,Brooklyn,
560,September 13 2015,DOG,YORKIE/SHIH TZU,3,M,true,Brooklyn,11236
561,September 16 2015,DOG,German Shepherd Crossbreed,15,F,true,Brooklyn,11213
562,August 28 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11219
563,August 28 2015,DOG,,,U,false,Brooklyn,11208
564,August 12 2015,DOG,,,U,false,Brooklyn,
565,September 17 2015,DOG,,,U,false,Brooklyn,11249
566,September 16 2015,DOG,Labrador Retriever,7,F,false,Brooklyn,11206
567,September 03 2015,DOG,Chihuahua,,U,false,Brooklyn,11228
568,September 20 2015,DOG,German Shepherd,1,F,false,Brooklyn,11231
569,September 05 2015,DOG,,,U,false,Brooklyn,
570,September 20 2015,DOG,"Bull Dog, English",7,M,true,Brooklyn,11201
571,September 18 2015,DOG,Shih Tzu,1,M,true,Brooklyn,11215
572,September 22 2015,DOG,"PEKINGESE,SHIH TZU,  CHIH HUA HUA X",5,M,false,Brooklyn,11237
573,September 19 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11238
574,September 19 2015,DOG,Pit Bull,,U,false,Brooklyn,11218
575,September 07 2015,DOG,German Shepherd,,U,false,Brooklyn,11230
576,September 22 2015,DOG,German Shepherd,2,M,true,Brooklyn,11236
577,September 26 2015,DOG,GREAT DANE/PIT BULL X,1,M,true,Brooklyn,
578,September 27 2015,DOG,,,U,false,Brooklyn,
579,September 26 2015,DOG,"Poodle, Miniature",,U,false,Brooklyn,
580,September 24 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11221
581,September 26 2015,DOG,LHASA APSO/POODLDE X,1,M,false,Brooklyn,11226
582,September 28 2015,DOG,Beagle Crossbreed,6,M,true,Brooklyn,11226
583,September 10 2015,DOG,,,U,false,Brooklyn,11233
584,September 27 2015,DOG,,,U,false,Brooklyn,11203
585,September 23 2015,DOG,Australian Shepherd,,U,false,Brooklyn,11221
586,September 20 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,false,Brooklyn,11201
587,September 28 2015,DOG,German Shepherd Crossbreed,3,F,false,Brooklyn,11231
588,September 28 2015,DOG,,,U,false,Brooklyn,11429
589,September 28 2015,DOG,,,U,false,Brooklyn,
590,September 30 2015,DOG,American Pit Bull Terrier/Pit Bull,,M,false,Brooklyn,11236
591,September 30 2015,DOG,American Pit Bull Mix / Pit Bull Mix,10,F,true,Brooklyn,11208
592,September 29 2015,DOG,,,U,false,Brooklyn,
593,September 30 2015,DOG,Labrador Retriever Crossbreed,7,M,true,Brooklyn,11220
594,September 22 2015,DOG,SHARPEI/GERMAN SHEP X,1,M,false,Brooklyn,11229
595,October 04 2015,DOG,Pit Bull,3,F,false,Brooklyn,11231
596,September 29 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11215
597,October 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,true,Brooklyn,11223
598,October 02 2015,DOG,LAB/BASSET HOUND X,1,F,false,Brooklyn,11231
599,October 05 2015,DOG,American Pit Bull Mix / Pit Bull Mix,6M,M,true,Brooklyn,11208
600,October 05 2015,DOG,"Poodle, Standard",,U,false,Brooklyn,11201
601,October 05 2015,DOG,LAB/PIT BULL X,3M,M,true,Brooklyn,11228
602,September 27 2015,DOG,Chow Chow,12,F,false,Brooklyn,11215
603,October 07 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11214
604,October 07 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11214
605,October 07 2015,DOG,Bull dog,,U,false,Brooklyn,11230
606,October 07 2015,DOG,,,U,false,Brooklyn,
607,October 08 2015,DOG,German Shepherd,5,M,false,Brooklyn,11220
608,October 12 2015,DOG,Chihuahua,,U,false,Brooklyn,11207
609,October 11 2015,DOG,American Pit Bull Terrier/Pit Bull,4,M,false,Brooklyn,11226
610,October 10 2015,DOG,AUSTRALIAN CATTLE DOG,14,M,true,Brooklyn,11230
611,October 12 2015,DOG,English Springer Spaniel,12,M,true,Brooklyn,11201
612,October 13 2015,DOG,American Pit Bull Mix / Pit Bull Mix,1,U,false,Brooklyn,11216
613,October 10 2015,DOG,Chihuahua,,U,false,Brooklyn,
614,September 28 2015,DOG,Maltese,,U,false,Brooklyn,11229
615,October 13 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11221
616,October 08 2015,DOG,UNKNOWN,,U,false,Brooklyn,11230
617,October 11 2015,DOG,AUSTRALIAN CATTLE DOG,,U,false,Brooklyn,11205
618,October 03 2015,DOG,,,U,false,Brooklyn,11204
619,October 15 2015,DOG,Pit Bull,5,M,false,Brooklyn,11212
620,October 18 2015,DOG,BORDER COLLIE/LAB,4,M,true,Brooklyn,11215
621,October 19 2015,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Brooklyn,11203
622,October 18 2015,DOG,American Eskimo,7,M,false,Brooklyn,11205
623,October 05 2015,DOG,American Pit Bull Terrier/Pit Bull,1,F,true,Brooklyn,11208
624,October 05 2015,DOG,Labrador Retriever Crossbreed,9,M,false,Brooklyn,11238
625,October 14 2015,DOG,,,U,false,Brooklyn,11210
626,October 09 2015,DOG,Bull dog,2,F,true,Brooklyn,11208
627,October 09 2015,DOG,Bull dog,2,F,true,Brooklyn,11208
628,October 20 2015,DOG,German Shepherd,8,M,true,Brooklyn,11235
629,October 19 2015,DOG,Yorkshire Terrier,4,F,true,Brooklyn,11229
630,October 20 2015,DOG,,,U,false,Brooklyn,11224
631,October 21 2015,DOG,Chihuahua,10,M,false,Brooklyn,11211
632,October 19 2015,DOG,,,U,false,Brooklyn,11208
633,October 21 2015,DOG,Pit Bull,4,F,false,Brooklyn,11234
